Time,bit-x,bitfinex,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,others
2011-06-29 00:00:00 UTC,,,,,,,,,,
2011-06-30 00:00:00 UTC,,,,,,,,,,
2011-07-01 00:00:00 UTC,,,,,,,,,,
2011-07-02 00:00:00 UTC,,,,,,,,,,
2011-07-03 00:00:00 UTC,,,,,,,,,,
2011-07-04 00:00:00 UTC,,,,,,,,,,
2011-07-05 00:00:00 UTC,,,,,,,,,,12.82125
2011-07-06 00:00:00 UTC,,,,,,,,,,14.7466666666667
2011-07-07 00:00:00 UTC,,,,,,,,,,14.2084166666667
2011-07-08 00:00:00 UTC,,,,,,,,,,14.3947222222222
2011-07-09 00:00:00 UTC,,,,,,,,,,14.495
2011-07-10 00:00:00 UTC,,,,,,,,,,15.0215925925926
2011-07-11 00:00:00 UTC,,,,,,,,,,14.0166666666667
2011-07-12 00:00:00 UTC,,,,,,,,,,13.925
2011-07-13 00:00:00 UTC,,,,,,,,,,13.92
2011-07-14 00:00:00 UTC,,,,,,,,,,14.0252857142857
2011-07-15 00:00:00 UTC,,,,,,,,,,14.31625
2011-07-16 00:00:00 UTC,,,,,,,,,,13.5
2011-07-17 00:00:00 UTC,,,,,,,,,,13.4555555555556
2011-07-18 00:00:00 UTC,,,,,,,,,,13.507753269230774
2011-07-19 00:00:00 UTC,,,,,,,,,,13.6442857142857
2011-07-20 00:00:00 UTC,,,,,,,,,,13.6916666666667
2011-07-21 00:00:00 UTC,,,,,,,,,,13.83825
2011-07-22 00:00:00 UTC,,,,,,,,,,13.785
2011-07-23 00:00:00 UTC,,,,,,,,,,13.66
2011-07-24 00:00:00 UTC,,,,,,,,,,13.794625
2011-07-25 00:00:00 UTC,,,,,,,,,,14.098275
2011-07-26 00:00:00 UTC,,,,,,,,,,14.0866595238095
2011-07-27 00:00:00 UTC,,,,,,,,,,13.9686944444444
2011-07-28 00:00:00 UTC,,,,,,,,,,13.6952023809524
2011-07-29 00:00:00 UTC,,,,,,,,,,13.5703125
2011-07-30 00:00:00 UTC,,,,,,,,,,13.6665512820513
2011-07-31 00:00:00 UTC,,,,,,,,,,13.4498950081338
2011-08-01 00:00:00 UTC,,,,,,,,,,13.2338804945055
2011-08-02 00:00:00 UTC,,,,,,,,,,12.6630778042781
2011-08-03 00:00:00 UTC,,,,,,,,,,10.6717927876833
2011-08-04 00:00:00 UTC,,,,,,,,,,10.7339668964949
2011-08-05 00:00:00 UTC,,,,,,,,,,10.6712307930498
2011-08-06 00:00:00 UTC,,,,,,,,,,8.90124634101284
2011-08-07 00:00:00 UTC,,,,,,,,,,8.07634789928268
2011-08-08 00:00:00 UTC,,,,,,,,,,8.00087057387057
2011-08-09 00:00:00 UTC,,,,,,,,,,9.6228029880826
2011-08-10 00:00:00 UTC,,,,,,,,,,10.0842284090962
2011-08-11 00:00:00 UTC,,,,,,,,,,9.80158854594615
2011-08-12 00:00:00 UTC,,,,,,,,,,9.38512207836876
2011-08-13 00:00:00 UTC,,,,,,,,,,9.69774088946042
2011-08-14 00:00:00 UTC,,,,,,,,,,10.4168101585554
2011-08-15 00:00:00 UTC,,,,,,,,,,11.140284348735998
2011-08-16 00:00:00 UTC,,,,,,,,,,11.0460749389499
2011-08-17 00:00:00 UTC,,,,,,,,,,10.9370528312096
2011-08-18 00:00:00 UTC,,,,,,,,,,10.9316083125834
2011-08-19 00:00:00 UTC,,,,,,,,,,11.31643344108
